Gene	L21.D20.Tox.WT1_S6	L22.D20.Tox.WT2_S7	L23.D20.Tox.WT3_S8	L24.D20.Tox.WT4_S9	L25.D20.Tox.WT5_S10	L26.D20.Tox.KO1_S11	L27.D20.Tox.KO2_S12	L28.D20.Tox.KO3_S13	L29.D20.Tox.KO4_S14	L30.D20.Tox.KO5_S15
1700069B07Rik	0	2	3	0	2	1	1	1	2	0
1700069L16Rik	0	0	0	0	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0	0	0	0	0
1700071G01Rik	0	0	0	0	1	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0	0	0
1700071M16Rik	0	3	0	3	0	0	0	1	4	9
1700072B07Rik	0	0	0	0	0	0	0	0	0	0
1700072G22Rik	0	0	0	0	0	1	0	0	0	0
1700072O05Rik	0	0	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0	0	0	0	0	0	0	0
1700074A21Rik	0	0	0	0	0	0	0	0	0	0
1700074H08Rik	0	0	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0
1700080G11Rik	0	0	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0
1700081B01Rik	0	0	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0	0	0	0	0
1700081N11Rik	0	1	0	2	1	1	2	0	2	0
1700082M22Rik	1	0	0	0	0	0	0	0	0	1
1700083H02Rik	0	0	0	0	0	0	0	0	0	0
1700084C06Rik	0	0	0	0	0	0	0	0	0	0
1700084E18Rik	13	11	10	23	6	8	4	12	10	18
1700084F23Rik	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	2	0	0	0	0	1	0	1	0	0
1700084M14Rik	0	0	0	0	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0	0	0
1700086D15Rik	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0	0	0	0	0
1700086O06Rik	23	5	6	17	20	16	25	8	26	54
1700086P04Rik	0	0	0	6	2	0	0	0	0	2
1700088E04Rik	8	7	2	2	4	6	2	4	1	4
1700091H14Rik	0	0	0	0	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0	0	0	0	0
1700092C17Rik	0	0	0	0	0	0	0	0	0	0
1700092E16Rik	0	0	1	0	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	0	1	0	0	1	0	1	0	0	1
1700093J21Rik	0	0	0	0	0	1	0	0	0	0
1700093K21Rik	0	0	0	0	0	0	2	0	0	0
1700094J05Rik	0	0	0	0	0	0	0	0	0	0
1700094M23Rik	0	1	0	0	0	1	2	0	1	0
1700094M24Rik	0	0	0	0	0	0	0	0	0	0
1700095A13Rik	0	0	0	0	0	0	0	0	0	0
1700095A21Rik	0	0	0	0	0	0	0	0	0	0
1700095B10Rik	0	0	0	0	0	0	0	0	0	0
1700095J03Rik	0	0	0	0	0	0	0	0	0	0
1700095J07Rik	0	0	0	0	0	0	0	0	0	0
1700095J12Rik	4	1	3	0	0	3	0	0	1	1
1700095K22Rik	0	0	0	0	0	0	0	0	0	0
1700096J18Rik	0	0	0	0	0	0	0	0	0	0
1700096K18Rik	73	37	59	112	62	90	115	63	93	77
1700097M23Rik	0	0	0	0	0	0	0	0	0	0
1700097N02Rik	169	103	106	173	153	185	181	136	287	196
1700099I09Rik	0	0	0	0	0	0	0	0	0	0
1700100L14Rik	0	0	0	0	0	1	0	0	0	0
1700101I11Rik	0	0	0	1	0	0	1	0	5	1
1700101I19Rik	0	0	0	0	0	0	0	0	0	0
1700101O22Rik	0	0	0	0	0	0	0	0	0	0
1700102F20Rik	0	0	0	0	0	0	0	0	0	0
1700102P08Rik	16	12	13	18	6	15	29	19	20	15
1700104B16Rik	0	0	0	0	0	0	0	0	0	0
1700104L18Rik	0	0	0	0	0	0	0	0	0	0
1700105G05Rik	0	0	0	0	0	0	0	0	0	0
1700105P06Rik	1	3	4	10	5	9	18	11	14	9
1700108F19Rik	0	0	0	0	0	0	0	1	0	0
1700108J01Rik	0	0	0	0	0	0	0	0	2	0
1700108N06Rik	0	0	0	0	0	0	0	0	0	0
1700108N11Rik	0	0	0	0	0	0	0	0	0	0
1700109G14Rik	1	0	0	0	0	0	0	0	0	0
1700109G15Rik	0	0	0	0	0	0	0	0	0	0
1700109H08Rik	43	29	45	62	67	77	72	46	55	43
1700109I08Rik	0	0	0	0	0	0	0	0	0	0
1700109K24Rik	0	0	0	0	0	0	0	0	0	1
1700110C19Rik	1	0	0	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0	0	0	0
1700110I07Rik	0	0	0	0	0	0	0	0	0	0
1700110K17Rik	0	0	0	1	0	0	0	1	1	0
1700111E14Rik	0	0	0	0	0	0	0	2	0	0
1700111N16Rik	0	0	0	0	0	0	0	0	0	0
1700112D23Rik	0	0	0	0	0	1	0	2	0	3
1700112H15Rik	0	0	0	0	0	0	0	0	0	0
1700112J05Rik	0	0	0	0	0	0	0	0	0	0
1700112J16Rik	2	0	2	2	0	4	1	2	0	1
1700112K13Rik	0	0	0	0	0	0	0	0	0	0
1700112L15Rik	0	0	0	0	0	0	0	0	0	0
1700112M02Rik	0	0	0	0	0	0	0	0	0	0
1700113A16Rik	10	8	14	42	13	20	35	25	27	23
1700113B19Rik	0	0	0	1	0	0	0	0	0	0
1700113H08Rik	0	0	0	0	0	0	0	0	0	0
1700116B05Rik	0	0	0	0	0	0	0	4	0	0
1700119H24Rik	0	0	0	0	0	0	0	0	0	0
1700119I11Rik	0	0	0	0	0	0	0	0	0	0
1700120B22Rik	0	0	3	2	2	0	0	0	0	0
1700120C14Rik	47	37	27	59	38	59	60	42	49	39
1700120C18Rik	0	0	0	0	0	0	0	0	0	0
1700120E14Rik	0	0	0	0	0	0	0	0	0	0
1700120G07Rik	0	0	0	0	0	0	0	0	0	0
1700120G11Rik	0	0	0	0	0	0	0	0	0	0
1700120K04Rik	0	0	0	0	0	0	0	0	0	0
1700120O09Rik	0	0	0	0	0	0	0	0	0	0
1700121C08Rik	0	0	0	0	0	0	0	0	0	0
1700121L03Rik	0	0	0	0	0	0	0	0	0	0
1700121L16Rik	0	0	0	0	0	0	0	0	0	0
1700121N20Rik	0	0	0	0	0	0	0	0	0	0
1700122D07Rik	0	0	0	0	0	0	0	0	0	0
1700122E12Rik	6	3	5	9	7	6	3	5	6	3
1700122H20Rik	0	0	0	0	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0	0	0
1700123J17Rik	0	0	0	4	0	0	0	0	1	0
1700123K08Rik	0	0	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0	0	0
1700123M08Rik	15	3	7	6	9	9	16	9	6	6
1700123O12Rik	0	0	0	0	0	0	0	0	0	0
1700123O20Rik	1021	907	881	1374	916	1114	1459	953	1455	1553
1700123O21Rik	0	0	0	0	0	0	0	0	0	0
1700124L16Rik	2	1	0	1	0	1	1	0	1	5
1700124M09Rik	0	0	0	2	2	0	0	0	0	0
1700125G02Rik	0	0	0	0	0	0	0	0	0	0
1700125G22Rik	0	0	0	0	0	0	0	0	0	0
1700125H03Rik	0	0	0	0	0	0	0	0	0	0
1700125H20Rik	1	0	0	0	0	0	0	0	0	0
1700126A01Rik	0	0	0	0	0	0	0	5	0	0
1700126G02Rik	0	0	1	1	0	0	3	0	1	0
1700126H18Rik	0	0	0	0	0	0	2	1	0	0
1700127F24Rik	0	0	0	0	0	0	0	0	0	0
1700128A07Rik	1	0	0	0	0	0	0	1	0	1
1700128E19Rik	0	0	0	0	0	0	0	0	0	0
1700128F08Rik	0	0	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	1	0	0	0	0	0	0	0
1700129L04Rik	0	0	0	0	0	0	0	0	0	0
1810006J02Rik	0	2	1	24	3	5	1	2	3	18
1810007C17Rik	0	0	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0	0	0
1810008B01Rik	3	0	0	1	0	1	0	0	0	1
1810008I18Rik	0	0	0	0	0	0	0	0	0	0
1810009A15Rik	8	15	16	26	13	27	23	17	41	18
1810009J06Rik	0	0	0	0	0	0	0	0	0	0
1810010D01Rik	3	2	1	1	0	1	0	3	2	4
1810010H24Rik	10	12	10	18	4	15	11	11	26	35
1810010K12Rik	0	0	0	0	0	0	0	0	0	0
1810011H11Rik	30	29	43	128	54	38	142	8	49	24
1810012K08Rik	0	1	1	2	1	2	1	1	0	3
1810012K16Rik	2	5	7	1	7	4	3	4	4	10
1810013D15Rik	0	0	0	0	0	0	0	0	0	0
1810013L24Rik	701	668	782	440	656	1123	1143	723	739	685
1810014B01Rik	49	42	42	106	47	89	103	68	89	100
1810017P11Rik	0	0	0	0	0	0	0	0	0	0
1810018F18Rik	0	0	0	0	0	0	0	0	0	0
1810019D21Rik	0	1	0	0	0	0	0	0	0	0
1810019N24Rik	3	3	4	8	11	4	1	1	1	0
1810020O05Rik	0	0	0	0	0	0	0	0	0	3
1810021B22Rik	13	2	8	12	11	7	7	3	21	14
1810022K09Rik	503	466	441	778	586	975	1046	712	919	871
1810024B03Rik	20	10	12	28	20	40	25	39	33	35
1810026B05Rik	1635	1397	1376	2407	1695	2229	2711	1737	2186	1962
1810030O07Rik	1838	1579	1992	1907	1614	2525	2806	1858	2525	2026
1810032O08Rik	98	75	116	146	116	103	130	91	93	120
1810034E14Rik	188	175	192	159	171	261	214	232	269	286
1810037I17Rik	2099	1404	1192	2392	1956	1993	2222	1673	2409	2447
1810041H14Rik	85	69	51	194	106	118	126	94	122	103
1810041L15Rik	0	4	1	0	0	0	0	0	0	0
1810043G02Rik	151	199	126	265	149	245	345	186	224	296
1810044D09Rik	7	3	4	12	15	10	10	10	22	22
1810046K07Rik	0	4	0	18	4	0	1	2	4	15
1810049I09Rik	0	0	0	0	0	0	0	0	0	0
1810049J17Rik	0	0	0	0	0	0	0	0	0	0
1810053B23Rik	0	0	0	0	4	0	0	0	2	0
1810055G02Rik	77	115	82	152	98	123	199	110	108	143
1810058I24Rik	1263	895	763	1475	1048	1353	1421	1052	1697	1686
1810059C17Rik	2	1	0	2	3	2	1	1	5	4
1810059H22Rik	0	0	0	0	0	1	1	0	1	2
1810062G17Rik	7	2	4	22	8	12	11	7	7	15
1810062O18Rik	25	19	14	28	41	25	36	24	28	19
1810063I02Rik	0	0	0	0	0	0	0	0	0	0
1810064F22Rik	0	0	0	1	0	0	0	0	0	0
1810065E05Rik	1	0	0	0	2	1	3	1	0	0
2010001A14Rik	23	11	15	48	17	30	40	36	57	29
2010001K21Rik	0	1	1	0	0	0	3	1	0	1
2010001M07Rik	0	0	0	0	0	0	0	0	0	0
2010003K11Rik	0	0	0	0	0	0	0	0	0	0
2010005H15Rik	0	0	0	0	2	7	15	6	5	24
2010007H06Rik	22	11	4	29	17	0	0	17	10	49
2010008C14Rik	85	61	109	115	132	59	101	74	97	72
2010009K17Rik	0	0	1	0	1	0	0	0	0	0
2010010A06Rik	2	0	0	0	0	0	2	2	2	0
2010013B24Rik	0	0	0	2	0	0	0	0	0	3
2010015M23Rik	19	19	9	20	14	21	22	18	34	35
2010016I18Rik	357	379	317	641	499	747	1028	617	558	468
2010103J01Rik	2	1	0	2	1	2	0	2	2	1
2010106C02Rik	0	0	0	0	0	0	0	0	0	0
2010106E10Rik	0	0	0	0	0	0	0	1	0	0
2010107E04Rik	708	456	388	1411	930	1215	1208	899	1378	1420
2010109A12Rik	26	15	23	32	35	34	58	34	23	43
2010109I03Rik	6	4	22	14	12	55	44	19	34	33
2010109P13Rik	0	0	0	0	0	0	0	0	0	0
2010110E17Rik	0	0	1	0	0	0	0	0	0	0
2010110G14Rik	0	0	0	0	0	0	0	0	0	0
2010110K18Rik	5	1	4	4	3	1	3	4	5	9
2010111I01Rik	2219	2004	2086	2923	2375	2812	3264	1959	3342	2471
2010204K13Rik	22	5	3	4	2	3	7	1	5	17
2010300C02Rik	44	76	59	92	75	54	86	53	108	41
2010300F17Rik	30	23	39	32	29	40	31	37	31	28
2010308F09Rik	0	0	0	1	0	0	0	0	2	0
2010309G21Rik	5	0	2	14	4	0	0	3	13	46
2010310C07Rik	0	0	0	0	0	0	0	0	2	2
2010315B03Rik	231	229	339	327	407	569	610	309	483	419
2010320M18Rik	60	41	37	53	57	47	62	46	69	73
2010320O07Rik	0	0	0	0	0	0	0	0	0	0
2200002A13Rik	0	0	0	0	0	1	0	0	0	0
2200002D01Rik	13	15	7	9	13	24	22	15	7	17
2200002J24Rik	0	0	0	2	0	0	0	0	0	0
2200007N16Rik	0	0	0	0	0	0	0	0	0	0
2210008F06Rik	0	1	0	0	0	1	0	0	2	1
2210010C04Rik	0	0	0	1	0	0	0	1	15	2
2210011C24Rik	31	18	59	56	21	65	75	85	68	58
2210011K15Rik	0	0	0	0	0	0	0	0	0	0
2210016F16Rik	1480	987	1095	1571	1234	1538	1931	1286	1862	1759
2210016L21Rik	585	445	448	806	562	676	858	572	828	893
2210017I01Rik	0	0	0	0	0	0	0	0	0	0
2210039B01Rik	0	0	0	1	0	0	0	0	0	0
2210406H18Rik	8	4	0	30	1	10	4	6	5	9
2210406O10Rik	4	1	0	2	1	0	2	1	1	1
2210407C18Rik	0	0	0	0	0	0	0	0	0	0
2210408F21Rik	4	4	4	1	2	11	6	5	3	22
2210408I21Rik	10	11	20	39	28	26	17	31	63	14
2210409E12Rik	0	0	0	0	0	0	0	0	0	0
2210411M09Rik	0	0	1	1	4	2	1	2	1	0
2210412B16Rik	0	0	0	1	1	0	0	1	2	1
2210414B05Rik	6	1	3	10	9	0	0	0	2	15
2210414F02Rik	0	0	0	0	0	0	0	0	0	0
2210417A02Rik	6	6	7	9	3	13	10	17	7	19
2210418O10Rik	0	0	0	0	0	0	0	0	0	0
2210420H20Rik	0	0	0	0	0	0	0	0	0	0
2300002M23Rik	0	0	0	0	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0	0	0
2300009A05Rik	106	56	71	98	98	143	229	130	182	117
2310001H17Rik	1053	757	724	1447	972	1261	2067	1081	1465	1138
2310001K20Rik	0	0	0	0	0	0	1	0	0	2
2310001K24Rik	0	0	2	0	0	3	5	3	4	2
2310002D06Rik	0	0	0	0	0	0	0	0	0	0
2310002F09Rik	14	3	2	3	5	6	2	2	9	8
2310002L09Rik	0	0	0	0	0	0	0	0	0	0
2310003L06Rik	0	0	0	0	0	0	0	0	0	0
2310003N18Rik	0	0	0	0	0	0	0	0	0	0
2310005A03Rik	0	0	0	0	0	0	0	0	0	0
2310005E17Rik	0	0	0	0	0	0	0	0	0	0
2310007B03Rik	0	0	0	0	0	0	0	1	0	0
2310008N11Rik	0	0	0	0	0	0	0	0	0	0
2310009A05Rik	201	86	84	234	176	232	216	155	225	229
2310009B15Rik	69	49	41	67	51	43	76	38	58	108
2310010J17Rik	22	7	7	36	17	21	30	25	31	34
2310011J03Rik	1286	991	1009	1591	1316	1539	1765	1198	1791	1762
2310014F06Rik	0	0	0	0	0	1	0	0	0	0
2310015A10Rik	143	69	72	150	74	193	207	204	150	183
2310015D24Rik	0	0	0	0	0	0	0	0	0	0
2310015K22Rik	0	0	0	0	0	0	4	0	0	0
2310016D03Rik	0	0	1	0	0	0	0	0	0	0
2310016D23Rik	1	1	2	3	1	2	0	3	3	2
2310016G11Rik	0	0	0	0	0	0	0	1	0	0
2310020H05Rik	0	0	0	0	0	0	0	0	0	0
2310022A10Rik	399	398	392	487	487	625	569	461	598	553
2310022B05Rik	53	60	85	85	77	106	100	76	132	110
2310026I22Rik	1	0	0	0	0	1	0	0	0	0
2310026L22Rik	11	6	9	11	9	17	13	14	13	14
2310030A07Rik	0	0	0	0	0	0	0	0	0	0
2310030G06Rik	0	0	0	0	0	0	0	0	0	0
2310031A07Rik	163	158	189	404	190	197	288	123	255	114
2310033P09Rik	350	270	284	441	372	425	447	319	546	521
2310034C09Rik	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	2	4	2	0	0	1	3	4	0	7
2310034O05Rik	0	0	0	0	0	0	0	0	0	0
2310035C23Rik	858	915	1188	1222	1047	1489	1787	970	1233	995
2310039H08Rik	179	118	132	214	190	198	234	140	234	269
2310039L15Rik	0	0	0	0	0	0	0	0	0	3
2310040G07Rik	0	3	1	2	3	4	6	2	0	1
2310040G24Rik	1	3	4	8	2	0	4	2	4	13
2310043L19Rik	0	0	0	0	0	0	0	0	0	0
2310043M15Rik	12	5	8	1	8	4	9	3	1	6
2310043O21Rik	0	0	0	0	0	0	2	0	0	0
2310043P16Rik	55	54	50	48	61	115	105	54	74	68
2310044K18Rik	1	6	13	15	7	11	17	13	7	8
2310046K23Rik	0	0	0	0	0	0	0	0	0	0
2310047D07Rik	1	0	3	4	2	4	2	1	1	2
2310050C09Rik	0	0	0	0	0	0	1	0	0	0
2310057J18Rik	0	0	0	0	0	0	0	0	0	0
2310057M21Rik	336	339	290	399	379	482	552	412	457	389
2310057N15Rik	0	0	0	0	0	0	0	0	0	0
2310058D17Rik	62	33	36	47	47	81	66	45	46	60
2310061I04Rik	285	253	286	318	321	487	614	417	548	408
2310061N02Rik	0	0	0	0	0	0	0	0	0	0
2310065F04Rik	0	0	0	0	0	0	0	0	0	0
2310068J16Rik	1	3	1	3	4	4	4	6	5	4
2310069B03Rik	0	0	0	0	0	0	0	0	0	0
2310074N15Rik	0	0	0	6	3	1	1	0	0	2
2310075C17Rik	1	0	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0	0	0
2310081O03Rik	0	0	0	0	0	0	0	0	0	0
2400006E01Rik	0	0	0	0	0	0	0	0	0	0
2410002F23Rik	856	917	932	1095	1031	1692	1956	1252	1572	1362
2410003L11Rik	0	0	0	0	0	2	6	5	1	3
2410004B18Rik	504	414	370	656	530	662	759	496	817	799
2410004I01Rik	0	0	0	0	0	0	0	0	0	0
2410004P03Rik	20	18	19	34	15	40	48	21	56	64
2410006H16Rik	304	171	138	432	301	285	293	249	397	489
2410012E07Rik	0	0	0	0	0	0	0	0	0	0
2410015M20Rik	1090	753	636	1486	1081	1227	1416	1006	1630	1588
2410017I17Rik	0	1	0	6	2	7	2	3	6	5
2410018L13Rik	0	2	0	2	5	4	9	2	0	1
2410021H03Rik	0	0	0	0	0	0	0	0	0	0
2410022M11Rik	102	36	50	79	53	99	89	47	70	64
2410024N13Rik	0	0	1	0	0	0	0	0	0	0
2410080I02Rik	0	0	0	3	0	0	0	0	0	0
2410089E03Rik	285	218	294	260	269	421	402	246	291	241
2410124H12Rik	0	0	0	0	0	0	0	0	0	0
2410131K14Rik	291	298	266	307	312	464	646	371	559	478
2410137M14Rik	0	0	0	0	0	0	0	0	0	0
2410141K09Rik	0	0	0	0	0	0	0	0	0	0
2410152P15Rik	0	0	0	1	0	0	0	0	0	0
2500002B13Rik	20	12	17	20	7	14	26	14	44	44
2500004C02Rik	47	33	29	70	51	67	114	40	81	77
2510002D24Rik	671	564	603	879	698	928	1354	834	1237	1064
2510009E07Rik	6	15	20	27	9	2	3	9	0	48
2510016D11Rik	0	1	3	1	1	3	2	5	3	1
2510017J16Rik	27	17	14	26	25	36	42	20	20	25
2510039O18Rik	3727	3949	4278	4193	4307	5284	6712	3624	6025	4607
2510046G10Rik	40	14	15	30	40	37	31	24	39	44
2600006K01Rik	21	23	26	23	30	35	13	16	23	33
2600014E21Rik	0	0	0	0	0	0	0	0	0	0
2610001A08Rik	0	0	0	1	0	0	0	0	0	0
2610001J05Rik	979	814	783	1342	1028	1268	1564	975	1578	1538
2610002M06Rik	343	259	327	469	303	563	589	334	547	533
2610005L07Rik	64	53	86	66	61	88	138	73	68	94
2610008E11Rik	435	570	599	491	551	894	1087	614	726	546
2610011E03Rik	0	0	0	0	0	0	0	0	0	0
2610012C04Rik	0	0	0	3	0	0	0	0	0	0
2610016A17Rik	0	0	1	0	3	0	0	0	0	0
2610017A05Rik	49	45	38	61	50	57	82	31	83	49
2610020C07Rik	52	26	44	66	30	39	66	40	35	68
2610020F03Rik	0	0	0	0	0	0	0	0	0	0
2610021A01Rik	246	301	381	445	379	696	898	475	638	379
2610024D14Rik	5	3	4	3	6	3	10	1	1	4
2610027F03Rik	0	0	0	0	0	0	0	0	0	0
2610027K06Rik	0	0	1	0	0	1	1	0	0	1
2610028D06Rik	6	8	10	13	5	10	18	9	7	15
2610028E06Rik	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	1	0	0	0	0	0	0	0	1	0
2610034O05Rik	0	0	0	0	0	0	0	0	0	0
2610035D17Rik	504	225	253	528	422	742	875	535	814	606
2610035F20Rik	0	0	0	0	0	0	0	0	0	0
2610037D02Rik	16	10	8	33	21	14	22	15	11	24
2610042L04Rik	0	0	0	1	0	1	0	0	0	0
2610044O15Rik8	321	232	292	315	321	421	669	334	453	429
2610105M22Rik	0	0	0	0	0	0	0	0	0	0
2610203C20Rik	0	0	0	0	1	0	0	0	0	1
2610203C22Rik	0	0	3	1	0	0	5	0	2	9
2610204G07Rik	9	0	0	8	2	4	5	2	0	8
2610206C17Rik	9	1	0	0	0	1	0	0	0	4
2610300A13Rik	0	0	0	0	0	0	0	0	0	0
2610300M13Rik	0	0	0	0	0	0	0	0	0	0
2610301B20Rik	158	182	147	208	174	440	532	407	377	335
2610303G11Rik	0	0	0	0	0	0	0	0	0	0
2610306M01Rik	49	20	39	64	33	60	62	51	85	74
2610306O10Rik	4	5	0	1	1	1	2	0	3	0
2610307P16Rik	0	0	6	4	0	4	7	0	15	0
2610316D01Rik	0	3	0	0	0	0	0	0	0	0
2610318N02Rik	99	90	108	98	93	68	128	62	104	177
2610507B11Rik	2202	2933	3397	2591	2785	3641	4481	2929	2644	2267
2610507I01Rik	109	64	110	93	88	145	111	76	105	124
2610509F24Rik	0	0	0	0	0	4	21	0	10	0
2610524H06Rik	509	298	308	469	464	486	576	360	549	561
2610528A11Rik	0	3	4	3	0	17	12	9	3	3
2610528J11Rik	0	0	1	0	0	0	0	0	0	0
2700012I20Rik	4	6	5	6	5	3	7	4	8	8
2700016F22Rik	11	9	12	12	15	30	32	6	21	27
2700029L08Rik	0	1	2	0	3	3	3	1	0	0
2700033N17Rik	0	2	0	0	0	0	0	0	5	1
2700038G22Rik	84	47	60	58	53	67	84	55	60	88
2700046A07Rik	0	0	0	0	0	0	0	0	0	1
2700046G09Rik	0	0	0	0	0	0	0	0	0	2
2700049A03Rik	602	440	520	496	389	533	693	395	505	471
2700062C07Rik	267	294	255	464	333	430	500	331	438	399
2700068H02Rik	0	0	0	2	0	0	0	0	0	0
2700069I18Rik	0	0	0	0	0	0	0	0	0	0
2700078F05Rik	1	0	1	1	0	0	0	0	0	0
2700080J24Rik	0	0	0	0	0	0	0	1	1	0
2700081O15Rik	12	18	18	21	33	23	9	19	27	10
2700089I24Rik	0	0	0	0	0	0	0	0	0	0
2700097O09Rik	260	138	178	332	193	366	511	346	453	455
2700099C18Rik	56	60	43	97	79	48	54	35	70	115
2810001G20Rik	340	219	280	294	336	359	359	240	408	340
2810002D19Rik	141	198	228	306	239	358	457	246	304	315
2810004N23Rik	467	408	471	684	535	591	769	534	748	867
2810006K23Rik	272	200	231	298	251	412	479	289	427	374
2810013P06Rik	616	470	489	684	530	777	823	497	729	733
2810021J22Rik	209	215	294	296	272	431	573	335	450	343
2810025M15Rik	46	31	31	68	33	51	41	38	49	84
2810029C07Rik	2	19	4	10	32	10	11	9	12	14
2810030D12Rik	0	0	0	0	0	0	0	0	0	1
2810032G03Rik	0	0	0	0	1	0	0	0	0	0
2810039B14Rik	132	108	131	228	136	143	191	70	121	66
2810047C21Rik1	0	0	0	0	0	0	0	0	0	0
2810049E08Rik	0	0	0	0	0	0	0	0	0	0
2810402E24Rik	137	46	74	127	106	143	145	81	118	151
2810403A07Rik	1534	1917	2112	2114	1914	3040	3542	2318	3047	2577
2810403D21Rik	72	39	57	84	86	95	136	79	97	79
2810404F17Rik	0	0	0	0	0	0	0	0	0	0
2810404M03Rik	0	0	0	0	0	0	0	0	0	0
2810405F15Rik	0	0	0	0	0	0	0	0	0	0
2810405F17Rik	47	47	52	36	54	60	67	49	37	36
2810407A14Rik	0	0	0	0	0	0	0	0	0	0
2810408A11Rik	29	8	22	22	14	37	22	25	22	13
2810408I11Rik	10	12	15	51	15	17	17	14	26	48
2810410L24Rik	0	0	0	0	0	0	0	0	0	0
2810414N06Rik	33	22	26	30	32	43	51	14	44	56
2810425M01Rik	4	7	4	15	5	11	6	5	13	6
2810428J06Rik	13	4	9	21	8	16	7	14	1	8
2810429I04Rik	16	5	18	46	23	32	39	42	21	40
2810430I11Rik	0	0	0	1	0	0	0	0	0	0
2810432F15Rik	0	0	0	0	0	0	0	0	0	0
2810433D01Rik	0	0	0	0	0	0	0	0	0	0
2810442N19Rik	0	0	0	0	0	0	0	0	0	1
2810454H06Rik	48	29	27	77	50	58	66	38	60	44
2810455O05Rik	36	30	21	40	30	41	67	38	39	54
2810459M11Rik	0	0	0	0	0	0	0	0	6	0
2810468N07Rik	233	184	190	129	236	467	214	212	519	344
2810471M01Rik	0	0	0	0	0	0	0	0	0	0
2810474O19Rik	2393	2399	3151	3135	2611	3669	4620	2745	3031	2893
2900002M20Rik	0	0	0	0	0	0	0	0	0	0
2900005J15Rik	41	4	11	17	21	62	105	61	94	82
2900009J06Rik	0	0	0	0	0	0	0	0	0	0
2900011O08Rik	1	0	9	20	6	0	4	0	0	0
2900018N21Rik	0	0	0	0	0	0	0	0	0	0
2900022M07Rik	0	0	0	0	0	0	0	0	0	0
2900024D18Rik	0	0	0	0	0	0	0	0	0	0
2900026A02Rik	702	868	958	1411	1027	229	1245	183	222	209
2900027M19Rik	0	0	0	0	0	0	0	0	0	0
2900035J10Rik	0	0	0	0	0	0	0	0	0	0
2900037B21Rik	0	0	0	0	0	0	0	0	0	0
2900041M22Rik	48	19	42	60	40	51	62	33	66	36
2900042G08Rik	0	0	0	0	0	0	0	0	0	0
2900042K21Rik	0	0	1	6	0	1	0	2	1	2
2900045O20Rik	0	0	0	0	0	0	1	0	0	0
2900052L18Rik	1	0	0	0	0	0	0	0	0	2
2900052N01Rik	12	10	1	0	14	6	13	2	13	5
2900055J20Rik	0	1	1	5	2	4	1	4	1	1
2900060B14Rik	9	6	8	10	22	14	20	16	21	20
2900060N12Rik	0	0	0	0	0	0	0	0	0	0
2900064F13Rik	0	0	0	0	0	0	0	0	0	0
2900064K03Rik	0	0	0	0	0	0	0	1	0	0
2900069G24Rik	0	0	0	0	0	0	0	0	0	0
2900072N19Rik	0	0	0	0	0	0	0	0	0	0
2900076A07Rik	92	83	104	135	87	162	214	125	183	133
2900076G11Rik	0	1	2	1	0	2	0	0	3	0
2900078I11Rik	9	2	10	6	2	8	5	8	4	0
2900079G21Rik	0	0	0	0	0	0	1	0	0	0
2900089D17Rik	3	0	0	3	2	1	0	0	0	0
2900092C05Rik	0	0	0	0	0	0	0	0	0	0
2900092N22Rik	0	0	0	0	0	0	0	0	0	0
2900092O11Rik	0	0	0	0	0	1	0	0	1	0
2900093K20Rik	46	28	34	38	48	39	53	33	38	61
2900097C17Rik	276	338	439	407	358	748	725	429	590	478
3000002C10Rik	30	23	44	70	40	35	56	23	48	71
3010001F23Rik	0	0	3	0	0	0	0	0	0	0
3010003L21Rik	58	73	63	59	86	71	65	52	75	80
3100002H09Rik	0	0	0	0	0	0	0	3	2	0
3100003L05Rik	0	0	0	0	0	0	0	0	0	0
3110001I22Rik	97	122	128	185	113	134	163	174	104	233
